id,referenceNumber,availabilities,title,alternativeTitles,workType,physicalDescription,genres,subjects,contributors,production.dates,production.agents,production.places,languages,description,lettering,duration,images,thumbnail.license.label,thumbnail.url,collection.url
j7esp9w6,677867i,"['Closed stores', 'Online']",Borneo: a village raised on stilts above the water. Coloured lithograph by C.F. Kell after Carl Bock.,,Pictures,"1 print : lithograph, with watercolour ; image 15.7 x 22 cm",['Lithographs'],"['Borneo', 'Indonesia']","['Bock, Carl, 1849-1932.', 'Kell, C.F.']","['s Gravenhage [The Hague]?] : [publisher not identified], [1881?] (London (Castle St., Holborn, London) : C.F. Kell Lith.)","['[publisher not identified]', 'C.F. Kell Lith.)']","[""['s Gravenhage [The Hague]?]"", '(London (Castle St., Holborn, London)']",,,"Carl Bock del. C.F. Kell lith.

Bears number: ""2""",,['h6bgqea7'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0047523/full/300,/0/default.jpg",https://wellcomecollection.org/works/j7esp9w6
wuur4pfh,2046071i,"['Closed stores', 'Online']","A young Indonesian man cutting up coconuts. Process print, ca. 1906.",,Pictures,1 print : process print ; 13.9 x 9 cm,"['Photomechanical prints', 'Postcards', 'Prints']",['Jakarta (Indonesia)'],"['Gardiner, James']","Weltevreden [Jakarta] : Uitgave Boekhandel Visser & Co., [ca. 1906]",['Uitgave Boekhandel Visser & Co.'],['Weltevreden [Jakarta]'],['Dutch'],"<p>Photograph of a man seated on a large rock, holding a knife ready to cut into a coconut, wearing a patterned turban and white knee length shorts. </p>","Klapper-schillen.

French inscription written in black ink on verso, dated 15/3/06 and addressed from Louis La Vallée to Mme Van der Elst in Bruxelles, Belgique. ",,"['b6ay6bjf', 'sm463rjt']",Public Domain Mark,"https://iiif.wellcomecollection.org/thumbs/B20460715_0001.JP2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/wuur4pfh
wdm6dsnj,43921i,"['Closed stores', 'Online']","Tangkubanperahu volcano, Java: Kawa Ratu, the active crater. Colour lithograph after Hochstetter.",,Pictures,"1 print : lithograph, printed in colours ; image 12 x 19.9 cm",['Lithographs'],"['Volcanoes', 'Indonesia.', 'Volcanic gases', 'Tangkubanperahu Mountain (Indonesia)']",['Hochstetter.'],,,,['English'],,Kawa Ratu or the King's crater. The active crater of Tangkuban Prahu volcano in Java (after a sketch by Hochstetter).,,['p4rey5jj'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0025208/full/300,/0/default.jpg",https://wellcomecollection.org/works/wdm6dsnj
h5maydjd,569096i,"['Closed stores', 'Online']","Java: two opium smokers, one reclining, the other one sitting. Process print.",,Pictures,1 print : process print ; image and text 8.6 x 13.8 cm,"['Postcards', 'Photomechanical prints']","['Opium abuse', 'Jakarta (Indonesia)']",,Batavia : Uitgave G. Kolff & Co.,['Uitgave G. Kolff & Co.'],['Batavia'],['Dutch'],,Opiumschuiver ...,,['z34qy826'],In copyright,"https://iiif.wellcomecollection.org/image/V0049889/full/300,/0/default.jpg",https://wellcomecollection.org/works/h5maydjd
ja39fpgx,43942i,"['Closed stores', 'Online']","Tangkubanparahu volcano, Java: the Ratu fumarole and crater. Colour lithograph by W.J. Gordon after P. van Oort.",,Pictures,"1 print : lithograph, with watercolour ; image and border 22.9 x 33.8 cm",['Lithographs'],"['Volcanoes', 'Indonesia.', 'Volcanic gases']","['Oort, Pieter van.', 'Gordon, W. J.']",[Place of publication not identified] : [publisher not identified] ([Place of manufacture not identified] : A. Arnz & Co. impr.),"['[publisher not identified]', 'A. Arnz & Co. impr.)']","['[Place of publication not identified]', '([Place of manufacture not identified]']",['Dutch'],,"Land- en volkenkunde. Java. Kawa ratoe van den Goenung Tankoeban-prahoe, van de noordoostzijde  gezien. P. van Oort, ad nat. del. ; W.J. Gordon, in lap. del.",,['umx3gd7n'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0025222/full/300,/0/default.jpg",https://wellcomecollection.org/works/ja39fpgx
wsr9vy6n,677823i,"['Closed stores', 'Online']","Timor, Dutch East Indies: a herald of Amarassie. Coloured lithograph by A.S. Mulder after P.A. van Oort, ca. 1839.",,Pictures,"1 print : lithograph, with watercolour ; image and lettering approximately 36 x 24 cm",['Lithographs'],"['Heralds', 'Timor Island', 'Indonesia']","['Oort, Pieter van, 1804-1834.', 'Mulder, Aeschinus Saagmans, 1804-1841.']","[Leiden?] : [La Lau?], [1839?] ([Leiden?] : J.M. Kierdorff, impr.) ; (Amst[erdam] : Arnz et Comp color.)","['[La Lau?]', 'J.M. Kierdorff, impr.) ;', 'Arnz et Comp color.)']","['[Leiden?]', '([Leiden?]', '(Amst[erdam]']",['Dutch'],,"Heraut van het landschap Amarassie. Land- en volkenkunde Timor. P.A. van Oort, ad nat. pinx. ; Dr A.S. Mulder, in lap del.",,['anwky62u'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0047532/full/300,/0/default.jpg",https://wellcomecollection.org/works/wsr9vy6n
fkejrkyz,16342i,"['Closed stores', 'Online']","Durian (Durio zibethinus L.): flowering and fruiting branch, section of fruit and numbered sections of flower and seed. Chromolithograph by P. Depannemaeker, c.1885, after B. Hoola van Nooten.",,Pictures,"1 print : chromolithograph, printed in 8 colours",['Chromolithographs'],"['Botany', 'Java (Indonesia)', 'Island plants', 'Plants, Edible', 'Java (Indonesia)', 'Tropical fruit', 'Plants, Cultivated', 'Java (Indonesia)', 'Malvaceae', 'Durio']","['Hoola, Berthe van Nooten.', 'Depannemaeker, Pierre Joseph, active 1885.']","Bruxelles [Brussels] : Librairie C. Muquardt, éditeur, [1885]","['Librairie C. Muquardt, éditeur']",['Bruxelles [Brussels]'],['French'],,"Durio zibethinus L. ; Peint d'apres nature par Mme Berthe Hoola van Nooten, à Batavia. ; Chromolith: par P. Depannemaeker, à Ledeberg-lez-Gand, (Belgique)",,['tndw3f9h'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0042690/full/300,/0/default.jpg",https://wellcomecollection.org/works/fkejrkyz
gp3dpgmd,16347i,"['Closed stores', 'Online']","Rose apple (Syzygium jambos (L.) Alston): flowering branch with leaves and numbered sections of flowers. Chromolithograph by P. Depannemaeker, c.1885, after B. Hoola van Nooten.",,Pictures,"1 print : chromolithograph, printed in 10 colours",['Chromolithographs'],"['Botany', 'Java (Indonesia)', 'Island plants', 'Plants, Edible', 'Java (Indonesia)', 'Plants, Cultivated', 'Java (Indonesia)', 'Tropical fruit', 'Syzygium', 'Myrtaceae']","['Hoola, Berthe van Nooten.', 'Depannemaeker, Pierre Joseph, active 1885.']","Bruxelles : Librairie C. Muquardt, éditeur, [1885]","['Librairie C. Muquardt, éditeur']",['Bruxelles'],['French'],"<p>Wellcome Library catalogue no. 16348i describes the same plant in fruit</p>
<p>Fruits of Rose apple are made into preserves</p>","Flores Jambosae domesticae Rumph. Peint d'apres nature par Mme Berthe Hoola van Nooten, à Batavia. Chromolith: par P. Depannemaeker, à Ledeberg-lez-Gand, (Belgique)",,['z4mhrktf'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0042692/full/300,/0/default.jpg",https://wellcomecollection.org/works/gp3dpgmd
xr638gyp,16348i,"['Closed stores', 'Online']","Rose apple (Syzygium jambos (L.) Alston): fruiting branch with leaves and numbered sections of fruit and seed. Chromolithograph by P. Depannemaeker, c.1885, after B. Hoola van Nooten.",,Pictures,"1 print : chromolithograph, printed in 11 colours",['Chromolithographs'],"['Botany', 'Java (Indonesia)', 'Island plants', 'Plants, Edible', 'Java (Indonesia)', 'Plants, Cultivated', 'Java (Indonesia)', 'Tropical fruit', 'Myrtaceae', 'Syzygium']","['Hoola, Berthe van Nooten.', 'Depannemaeker, Pierre Joseph, active 1885.']","Bruxelles [Brussels] : Librairie C. Muquardt, éditeur, [1885]","['Librairie C. Muquardt, éditeur']",['Bruxelles [Brussels]'],['French'],"<p>Wellcome Library catalogue no. 16347 describes the plant in flower</p>
<p>Fruits of Rose apple are made into preserves</p>","Fructus Jambosae domesticae Rumph. Peint d'apres nature par Mme Berthe Hoola van Nooten, à Batavia. Chromolith: par P. Depannemaeker, à Ledeberg-lez-Gand, (Belgique)",,['v2v99g4n'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0042693/full/300,/0/default.jpg",https://wellcomecollection.org/works/xr638gyp
bva8zycb,16301i,"['Closed stores', 'Online']","Orchid Tree or Pride of Burma (Amherstia nobilis Wallich.): flowering branch with separate fruit and sectioned ovary. Chromolithograph by P. Depannemaeker, c. 1885, after B. Hoola van Nooten.",,Pictures,"1 print : chromolithograph, printed in 8 colours",['Chromolithographs'],"['Botany', 'Java (Indonesia)', 'Island plants', 'Tropical plants', 'Plants, Cultivated', 'Java (Indonesia)', 'Plants, Ornamental', 'Legumes', 'Plants, Edible', 'Java (Indonesia)']","['Hoola, Berthe van Nooten.', 'Depannemaeker, Pierre Joseph, active 1885.']","Bruxelles [Brussels] : Librairie C. Muquardt, éditeur, [1885]","['Librairie C. Muquardt, éditeur']",['Bruxelles [Brussels]'],['French'],<p>The flowers and young leaves of the Orchid Tree are edible</p>,"Amherstia nobilis Wall. Peint d'apres nature par Mme Berthe Hoola van Nooten, à Batavia: Chromolith. par P. Depannemaeker à Ledeberg-lez Gand, (Belgique)",,['k5yygemx'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0042680/full/300,/0/default.jpg",https://wellcomecollection.org/works/bva8zycb
e8d43py9,16391i,"['Closed stores', 'Online']","A species of the genus Lepisanthes: fruiting and flowering branch with separate numbered flowers and section of fruit. Chromolithograph by P. Depannemaeker, c.1885, after B. Hoola van Nooten.",,Pictures,"1 print : chromolithograph, printed in 9 colours",['Chromolithographs'],"['Botany', 'Java (Indonesia)', 'Island plants', 'Plants, Edible', 'Java (Indonesia)', 'Plants, Cultivated', 'Java (Indonesia)', 'Tropical plants', 'Sapindaceae', 'Tropical fruit']","['Hoola, Berthe van Nooten.', 'Depannemaeker, Pierre Joseph, active 1885.']","Bruxelles [Brussels] : Librairie C. Muquardt, éditeur, [1885]","['Librairie C. Muquardt, éditeur']",['Bruxelles [Brussels]'],['French'],<p>Lepisanthes Blume = (Otophora Blume)</p>,"Otophora alata Bl. Peint d'apres nature par Mme Berthe Hoola van Nooten, à Batavia. Chromolith: par P. Depannemaeker à Ledeberg-lez-Gand, (Belgique)",,['pr56grbh'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0042700/full/300,/0/default.jpg",https://wellcomecollection.org/works/e8d43py9
j357tpex,16350i,"['Closed stores', 'Online']","Langsat (Lansium domesticum Corr. Serr.): fruiting branch and leaves with numbered sections of fruit and seed. Chromolithograph by P. Depannemaeker, c.1885, after B. Hoola van Nooten.",,Pictures,"1 print : chromolithograph, printed in 8 colours",['Chromolithographs'],"['Botany', 'Java (Indonesia)', 'Island plants', 'Plants, Edible', 'Java (Indonesia)', 'Plants, Useful', 'Tropical fruit', 'Meliaceae', 'Plants, Cultivated', 'Java (Indonesia)']","['Hoola, Berthe van Nooten.', 'Depannemaeker, Pierre Joseph, active 1885.']","Bruxelles [Brussels] : Librairie C. Muquardt, éditeur, [1885]","['Librairie C. Muquardt, éditeur']",['Bruxelles [Brussels]'],['French'],<p>Fruit peel of langsat is used for incense in Java</p>,"Lansium domesticum. Peint d'apres nature par Mme Berthe Hoola van Nooten, à Batavia. Chromolith: par P. Depannemaeker, à Ledeberg-lez-Gand, (Belgique)",,['my8mjy33'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0042695/full/300,/0/default.jpg",https://wellcomecollection.org/works/j357tpex
pmvekrjm,16332i,"['Closed stores', 'Online']","Champedak (Artocarpus polyphema Pers.): fruiting branch with numbered sections of fruit, inflorescence and seed. Chromolithograph by P. Depannemaeker, c. 1885, after B. Hoola van Nooten.",,Pictures,"1 print : chromolithograph, printed in 8 colours",['Chromolithographs'],"['Botany', 'Java (Indonesia)', 'Island plants', 'Plants, Cultivated', 'Java (Indonesia)', 'Plants, Edible', 'Java (Indonesia)', 'Tropical fruit', 'Moraceae', 'Plants, Useful']","['Hoola, Berthe van Nooten.', 'Depannemaeker, Pierre Joseph, active 1885.']","Bruxelles [Brussels] : Librairie C. Muquardt, éditeur, [1885]","['Librairie C. Muquardt, éditeur']",['Bruxelles [Brussels]'],['French'],<p>Wood of Champedak used for boat-building and furniture</p>,"Artocarpus polyphema Pers. Peint d'apres nature par Mme Berthe Hoola van Nooten, à Batavia. Chromolith: par P. Depannemaeker, à Ledeberg-lez-Gand, (Belgique)",,['qahk3s76'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0042684/full/300,/0/default.jpg",https://wellcomecollection.org/works/pmvekrjm
rrzyrpsw,16359i,"['Closed stores', 'Online']","Plantain banana (Musa paradisiaca L.): fruiting branch with sections of flowers and fruit. Chromolithograph by P. Depannemaeker, c.1885, after B. Hoola van Nooten.",,Pictures,"1 print : chromolithograph, printed in 8 colours",['Chromolithographs'],"['Botany', 'Java (Indonesia)', 'Island plants', 'Plants, Edible', 'Java (Indonesia)', 'Plants, Cultivated', 'Java (Indonesia)', 'Tropical fruit', 'Musaceae', 'Bananas', 'Plantain banana']","['Hoola, Berthe van Nooten.', 'Depannemaeker, Pierre Joseph, active 1885.']","Bruxelles [Brussels] : Librairie C. Muquardt, éditeur, [1885]","['Librairie C. Muquardt, éditeur']",['Bruxelles [Brussels]'],['French'],"<p>Plantain banana is also known as Adam's or horse banana</p>
<p>Plantain banana is the major cooking banana used in the tropics</p>","Musa paradisiaca L. Peint d'apres nature par Mme Berthe Hoola van Nooten, à Batavia. Chromolith: par P. Depannemaeker, à Ledeberg-lez-Gand, (Belgique)",,['hmhcah82'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0042698/full/300,/0/default.jpg",https://wellcomecollection.org/works/rrzyrpsw
dbehnbnc,43943i,"['Closed stores', 'Online']","Hot mud wells in the crater of the volcano Papandayan, Java. Coloured lithograph by W.J. Gordon after P. van Oort, 1833.",,Pictures,"1 print : lithograph, with watercolour ; image and border 19.4 x 24.2 cm",['Lithographs'],"['Mud volcanoes', 'Indonesia.', 'Volcanic gases']","['Oort, Pieter van.', 'Gordon, W. J.']","[Place of publication not identified] : [publisher not identified], [1833?] ([Place of manufacture not identified] : H.J. Backer imp.)","['[publisher not identified]', 'H.J. Backer imp.)']","['[Place of publication not identified]', '([Place of manufacture not identified]']",['Dutch'],"<p>The crater of Papandayan is surrounded by forest, as shown in this print, and extends to the northwest by a long steep chasm. This chasm becomes a river channel at the foot of the mountain. ... The floor of this crater contains sulphurous pools of standing water, fumaroles, solfataras, mud volcanoes and hot springs ... The mud volcanoes on the floor of the crater are normally 2-4 feet high and explode with great force. They eject hot, muddy water every 20-25 seconds. (Information from Volcanoworld on the World Wide Web, 1998)</p>","Land- en volkenkunde. Java. Modderwellen bij den oorsprong der rivier Tjibodas, van de oostzijde  gezien. P. van Oort, ad nat. del. ; W.J. Gordon, in lap. del.

Plan below image bears lettering: Heete mudderwellen, aan de noordwestzijde van den Goenung Papandajang. 1833.",,['gbjf4h32'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0025223/full/300,/0/default.jpg",https://wellcomecollection.org/works/dbehnbnc
kb275xeb,37901i,"['Closed stores', 'Online']","A woman slave in Bali, standing with a cloth in her hands and a wide hat on her head. Engraving after C. de Bruyn.",,Pictures,1 print : engraving ; image 29 x 18.6 cm,['Engravings'],"['Enslaved persons', 'Bali (Indonesia : Province)']","['Bruyn, Cornelis de, 1652-1727.']",1700-1799,,"['No place, unknown, or undetermined']",['French'],"<p>One of ""deux femmes Balières qui appartenoient à M Kastelein. Elles entortillent leur jupe, qui est ordinairement d'une étofe rayée, autour de leur ceinture, & en attachant le bout par le milieu, le reste tombant jusques aux pieds. ... Elles ont presque toujours un mouchoir à la main ...""-- C. de Bruyn, Voyages de Corneille le Bruyn au Levant. Voyages par la Moscovie, en Perse et aux Indes Orientales, The Hague 1732, vol. 5, pp. 15-16</p>",Une esclave balienne.,,['vg4qgzhb'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0041251/full/300,/0/default.jpg",https://wellcomecollection.org/works/kb275xeb
urk4na97,43922i,"['Closed stores', 'Online']","Merapi volcano, Java: three views. Lithographs by W.J. Gordon after P. van Oort and Q. Ver Huell.",,Pictures,"1 print : lithograph, with watercolour ; image and border 24.1 x 35 cm",['Lithographs'],"['Volcanoes', 'Merapi Volcano (Java, Indonesia)']","['Oort, Pieter van.', 'Ver Huell, Q.', 'Gordon, W. J.']","[Place of publication not identified] : [publisher not identified] ([Place of manufacture not identified] : J.M. Kierdoff, impr.)","['[publisher not identified]', 'J.M. Kierdoff, impr.)']","['[Place of publication not identified]', '([Place of manufacture not identified]']",['Dutch'],"<p>Top, chalk lithograph after Van Oort (marked with initials v.O) showing volcano from the south-east. Bottom left, pen lithograph after Van Oort (with same initials) showing volcano from north-east. Bottom right, pen lithograph after Ver Huell (marked with initials V.H) showing crater</p>","Land- en volkenkunde. De Vulkaan Goenong-Api, (zuidoost-zijde.) De Goenong-Api, uit het N.O. gezien. Krater van den Goenong-Api. P. van Oort en Q. Ver Huell, ad nat. del. ; W.J. Gordon, in lap. del.",,['etcvecrv'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0025209/full/300,/0/default.jpg",https://wellcomecollection.org/works/urk4na97
